OBJECTID,Lat,Long,Speciality,contract,LicenseNumber,LocationNumber,FacInstanceId,FacilityType,FacilityName,FacilityStatus,LocationAddress,LocationCity,LocationState,LocationZipCode,LocationCounty,MailAddress,MailCity,MailState,MailZipCode,TelephoneNmbr,FaxNmbr,ConfidentialFaxNmbr,RCSRegionUnit,SpecialityCode,ContractCode,FacilityPOC,LicensedBedCount,LicenseExpirationDate,ServiceDisclosure,Has_Reports,Reports_Location,GeocodeScore,GeocodeSource
2321,-122.2801908,47.83966985,"Mental Health, Dementia",Adult Family Home,753719,40005401,44981,AF,Blue Hope AFH LLC,OP,3431 175th Pl SW,Lynnwood,WA,98037,Snohomish,3431 175th Pl SW,Lynnwood,WA,98037,(425) 745-5036,,(425) 678-8827,2B,"SPMI, SPDE",1080XS-12 ,"Plugari, Natalia ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753719,No, ,100,PointAddress
2322,-122.355023,47.79131035,"Mental Health, Dementia",Adult Family Home,753948,40010731,45182,AF,Blue Nile Adult Family Home LLC,OP,9024 229th St SW,Edmonds,WA,98026,Snohomish,9024 229th St SW,Edmonds,WA,98026,(206) 327-3649,,,2I,"SPMI, SPDE",1080XS-12 ,"Machar, Daniel K. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753948,No, ,100,PointAddress
2323,-122.2451025,47.81283947,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753288,40010339,44212,AF,Blue Nile Residential Nursing Care LLC,OP,20409 Crawford Road,Lynnwood,WA,98036,Snohomish,20409 Crawford Road,Lynnwood,WA,98036,(425) 582-7338,,(425) 412-8966,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ejigu, Etsegenet G. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753288,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753288,100,PointAddress
2324,-122.1991212,47.87489046,"Mental Health, Dementia",Adult Family Home,753400,40008513,44492,AF,BLUEBIRD MILLCREEK AFH,OP,13606 25th Ave SE,Mill Creek,WA,98012,Snohomish,13606 25th Ave SE,Mill Creek,WA,98012,(425) 337-2175,,(425) 225-6911,2I,"SPMI, SPDE",1080XS-12 ,"Amanuel, Elsa ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753400,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753400,100,PointAddress
2325,-122.1918194,47.87732906,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752663,40009928,42207,AF,Bon AFH @ Mill Creek,OP,13212 30th Dr SE,Mill Creek,WA,98012,Snohomish,13212 30th Dr SE,Mill Creek,WA,98012,(425) 948-7152,,,2I,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Okeke, Bonaventure C. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752663,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752663,100,PointAddress
2326,-122.1778515,47.80558961,"Mental Health, Dementia",Adult Family Home,753925,40008938,45266,AF,Bothell Care LLC,OP,4105 212th St SE,Bothell,WA,98021,Snohomish,4105 212th St SE,Bothell,WA,98021,(425) 877-1268,,(425) 877-1268,2I,"SPMI, SPDE",1080XS-12 ,"Habte, Akberet ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753925,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753925,100,PointAddress
2327,-122.1775499,47.85249069,"Mental Health, Dementia",Adult Family Home,753997,40010790,45305,AF,Bothell Care Services LLC,OP,4023 160th PL SE,Bothell,WA,98012,Snohomish,4023 160th PL SE,Bothell,WA,98012,(425) 585-0690,,(206) 607-6968,2I,"SPMI, SPDE",1080XS-12 ,"Lazaroiu, Costel ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753997,No, ,100,PointAddress
2328,-122.2004694,47.81893003,"Mental Health, Dementia",Adult Family Home,567500,40005675,37221,AF,BOTHELL PARK MANOR CORP,OP,19710 24TH DR SE,BOTHELL,WA,98012,Snohomish,19710 24TH DR SE,BOTHELL,WA,98012,(425) 415-7184,,(425) 424-9314,2I,"SPMI, SPDE",1080XS-12 ,"Cristodoru, Radu ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=567500,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=567500,100,PointAddress
2329,-122.1862993,47.83980894,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753588,40010489,44608,AF,Bothell Serenity Adult Family Home,OP,3411 174th PL SE,Bothell,WA,98012,Snohomish,3411 174th PL SE,Bothell,WA,98012,(425) 346-9231,,(425) 892-2698,2I,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Saho, Haddy ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753588,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753588,100,PointAddress
2330,-122.3334823,47.82334102,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",329602,40003296,35032,AF,BRENDAS PLACE,OP,19331 74TH AVENUE W,LYNNWOOD,WA,98036,Snohomish,19331 74TH AVENUE W,LYNNWOOD,WA,98036,(425) 775-7534,,(425) 670-2998,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Morris, Brenda E. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=329602,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=329602,100,PointAddress
2331,-122.273539,47.81059994,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Meaningful Day, Expanded Community Services, Adult Family Home",751377,40008968,40316,AF,BRIER ADULT FAMILY HOME,OP,20708 29TH PL W,LYNNWOOD,WA,98036,Snohomish,20708 29TH PL W,LYNNWOOD,WA,98036,(425) 678-8767,,(425) 678-0003,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","AYELE, BERHANU ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751377,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751377,100,PointAddress
2332,-122.3365015,47.80128071,"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Expanded Community Services, Adult Family Home",752575,40009880,42112,AF,Bright Adult Family Home,OP,21807 76th Pl W,Edmonds,WA,98026,Snohomish,21807 76th Pl W,Edmonds,WA,98026,(425) 361-2732,,,2I,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Habtemariam, Tsedale S. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752575,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752575,100,PointAddress
2333,-122.3093827,47.8354309,"Mental Health, Dementia",Adult Family Home,754098,40010823,45364,AF,"Bright View Adult Family Home, Inc",OP,5608 180th Street SW,Lynnwood,WA,98037,Snohomish,5608 180th Street SW,Lynnwood,WA,98037,(425) 361-7628,,(425) 361-2525,2B,"SPMI, SPDE",1080XS-12 ,"Haile, Essayas ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754098,No, ,100,PointAddress
2334,-122.2969702,47.82648963,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",752429,40009805,41938,AF,BW HEAVENLY ADULT FAMILY HOME,OP,19000 47TH AVE W,LYNNWOOD,WA,98036,Snohomish,19000 47TH AVE W,LYNNWOOD,WA,98036,(425) 245-3887,(425) 968-1642,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","TEWELDEBERHAN, WEGAHTA A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752429,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752429,100,PointAddress
2335,-122.2133023,47.78607125,"Mental Health, Dementia",No Contract,513800,40005138,36811,AF,CANYON PARK ADULT FAMILY HOME,OP,1410 233RD PL SE,BOTHELL,WA,98021,Snohomish,1410 233RD PL SE,BOTHELL,WA,98021,(425) 424-2255,,(425) 489-9314,2I,"SPMI, SPDE",,"Jumanca, Maria ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=513800,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=513800,100,PointAddress
2336,-122.1555218,47.79551974,"Mental Health, Dementia",Adult Family Home,752775,40005448,42485,AF,"Canyon Park Home Care, Inc",OP,22233 57th Ave SE,Bothell,WA,98021,Snohomish,22233 57th Ave SE,Bothell,WA,98021,(425) 402-3845,,(425) 949-5130,2I,"SPMI, SPDE",1080XS-12 ,"Muresan, Mariana G. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752775,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752775,100,PointAddress
2337,-122.3079203,47.8461787,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752173,40009669,41512,AF,CARE 4U LLC,OP,5509 168TH PL SW,LYNNWOOD,WA,98037,Snohomish,5509 168TH PL SW,LYNNWOOD,WA,98037,(425) 778-0078,,(425) 743-9277,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Dela Pena, Rosaria J. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752173,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752173,100,PointAddress
2338,-122.246172,47.82110867,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,751029,40008686,39860,AF,CARE SKILLS AFH,OP,19515 BING RD,LYNNWOOD,WA,98036,Snohomish,19515 BING RD,LYNNWOOD,WA,98036,(425) 582-2742,,,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"SORESCO, JOANNA ",3,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751029,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751029,100,PointAddress
2339,-122.3187317,47.78537939,"Mental Health, Dementia",Adult Family Home,753387,40002158,44469,AF,Care With Dignity AFH LLC,OP,6306 234TH ST SW,MOUNTLAKE TERRACE,WA,98043,Snohomish,6306 234TH ST SW,MOUNTLAKE TERRACE,WA,98043,(425) 670-1621,,(425) 955-8722,2I,"SPMI, SPDE",1080XS-12 ,"Wanjiru, Pauline ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753387,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753387,100,PointAddress
2340,-122.2598798,47.86304977,"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",751234,40008775,39998,AF,CarePlus Adult Family Home Inc,OP,1923 149th Street SW,Lynnwood,WA,98087,Snohomish,1923 149th Street SW,Lynnwood,WA,98087,(425) 582-2080,(425) 949-5281,,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Suleiman, Ellen M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751234,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751234,100,PointAddress
2341,-122.1849928,47.78426983,"Mental Health, Dementia",No Contract,754082,40009785,45565,AF,Caring Cabin,OP,3511 236th St SE,Bothell,WA,98021,Snohomish,3511 236th St SE,Bothell,WA,98021,(425) 892-2965,,(425) 354-5642,2I,"SPMI, SPDE",,"Lungu, Ina ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754082,No, ,100,PointAddress
2342,-122.3286495,47.82568943,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",752608,40009879,42111,AF,Caring First AFH LLC,OP,7021 191st Pl SW,Lynnwood,WA,98036,Snohomish,7021 191st Pl SW,Lynnwood,WA,98036,(425) 582-0170,,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mengesha, Azeb M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752608,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752608,100,PointAddress
2343,-122.326111,47.8410192,"Mental Health, Dementia",No Contract,754106,40010829,45372,AF,Caring Legacy Adult Family Home,OP,6907 174th St SW,Edmonds,WA,98026,Snohomish,6907 174th St SW,Edmonds,WA,98026,(630) 262-3705,,(630) 868-6715,2I,"SPMI, SPDE",,"Bawar, Maria ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754106,No, ,100,PointAddress
2344,-122.294573,47.79578969,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753887,40010725,45173,AF,Casa-Bella 2 Adult Family Home,OP,22310 45th Place W,Mountlake Terrace ,WA,98043,Snohomish,21802 50th Place W,Mountlake Terrace,WA,98043,(425) 582-2417,,(425) 835-0301,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"Drare, Solomon S. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753887,No, ,100,PointAddress
2345,-122.2943617,47.79616032,"Mental Health, Dementia",Adult Family Home,753388,40010408,44386,AF,Casa-Bella Adult Family Home,OP,22308 45th Pl W,Mountlake Terrace,WA,98043,Snohomish,24324 52nd Ave W,Mountlake Terrace,WA,98043,(425) 775-5116,,(425) 835-0301,2I,"SPMI, SPDE",1080XS-12 ,"Drare, Solomon S. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753388,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753388,100,PointAddress
2346,-122.2343695,47.9109456,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753777,40010636,44970,AF,Cascade View Hope and Healing Family Home LLC,OP,6C W Intercity Ave,Everett,WA,98204,Snohomish,6C W Intercity Ave,Everett,WA,98204,(206) 854-0329,,,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Shikesso, Teshome A. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753777,No, ,100,StreetAddress
2347,-122.1824826,48.06760088,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",751737,40009284,40841,AF,CEDAR CREEK ADULT FAMILY HOME LLC,OP,1401 CEDAR AVE,MARYSVILLE,WA,98270,Snohomish,1401 CEDAR AVE,MARYSVILLE,WA,98270,(360) 548-3449,(360) 548-3111,,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Fooks, Stephanie L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751737,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751737,100,PointAddress
2348,-122.1580199,47.8810606,"Mental Health, Dementia",Adult Family Home,753967,40002016,45343,AF,Cedar Heights AFH LLC,OP,5510 127th Pl SE,Snohomish,WA,98296,Snohomish,5510 127th Pl SE,Snohomish,WA,98296,(425) 357-3533,,(425) 379-0751,2B,"SPMI, SPDE",1080XS-12 ,"Mot, Emmanuel W. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753967,No, ,100,PointAddress
2349,-122.3178116,47.83293435,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752138,40009443,41133,AF,CEDAR PARK AFH,OP,6213 183RD PL SW,LYNNWOOD,WA,98037,Snohomish,6213 183RD PL SW,LYNNWOOD,WA,98037,(425) 582-7264,,(425) 338-9803,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","SANNEH, SANNA ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752138,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752138,100,StreetAddress
2350,-122.3481292,47.7867009,"Mental Health, Dementia",No Contract,752731,40007355,42417,AF,Cedar View AFH,OP,8513 Madrona Lane,Edmonds,WA,98026,Snohomish,8513 Madrona Lane,Edmonds,WA,98026,(425) 778-4148,,(425) 778-4148,2I,"SPMI, SPDE",,"Njuguna, Georgina ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752731,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752731,100,PointAddress
2351,-122.1351718,48.05074929,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753639,40010507,44650,AF,Cedarcrest Manor Adult Family Home LLC,OP,7120 61st Place NE,Marysville,WA,982708801,Snohomish,7120 61st Place NE,Marysville,WA,98270-8801,(360) 386-9284,,(360) 386-9284,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Ruiz, Alfred ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753639,No, ,100,PointAddress
2352,-122.2766404,47.80475982,"Mental Health, Dementia",Adult Family Home,708000,40007080,38381,AF,CEDARWOOD AFH,OP,21407 32ND PL W,BRIER,WA,98036,Snohomish,21407 32ND PL W,BRIER,WA,98036,(425) 640-3495,,(425) 672-5113,2I,"SPMI, SPDE",1080XS-12 ,"Eco, Manuel B. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=708000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=708000,100,PointAddress
2353,-122.1958505,47.89189105,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",697000,40006970,38278,AF,CEDARWOOD HOME CARE,OP,2704 116TH ST SE,EVERETT,WA,98208,Snohomish,2704 116TH ST SE,EVERETT,WA,98208,(425) 379-0952,,(425) 316-7983,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kuzminac, Branislava ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=697000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=697000,100,PointAddress
2354,-122.2497918,47.83831021,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753669,40006622,44871,AF,Century Adult Family Home LLC,OP,17617 12TH PL W,LYNNWOOD,WA,98037,Snohomish,17617 12TH PL W,LYNNWOOD,WA,98037,(425) 745-5732,,(425) 967-6123,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Asfaw, Berhanu ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753669,No, ,100,PointAddress
2355,-122.1698097,47.87666046,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",753702,40010237,44939,AF,Clean Hearts Adult Family Home LLC,OP,13310 47th Ave SE,Mill Creek,WA,98012,Snohomish,13310 47th Ave SE,Mill Creek,WA,98012,(425) 948-6058,,(425) 948-7566,2I,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Jarju, Bakary ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753702,No, ,100,PointAddress
2356,-122.2224405,47.92142916,"Mental Health, Dementia",Adult Family Home,751099,40004863,39973,AF,Cline Adult Family Home Inc,OP,8421 7th Ave SE,Everett,WA,98208,Snohomish,8421 7th Ave SE,Everett,WA,98208,(425) 347-7437,,(425) 290-1740,2B,"SPMI, SPDE",1080XS-12 ,"Cline, Julieta R. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751099,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751099,100,PointAddress
2357,-122.2063425,47.95042981,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",539500,40005395,36989,AF,COLBY AFH,OP,5105 COLBY AVE,EVERETT,WA,98203,Snohomish,PO BOX 2569,EVERETT,WA,98213,(425) 317-9188,(425) 789-1472,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Closser, Sue A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=539500,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=539500,100,PointAddress
2358,-122.2171724,47.95483079,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,630300,40006303,37704,AF,COLE ADULT FAMILY HOME,OP,4702 ALGER AVE,EVERETT,WA,98203,Snohomish,4702 ALGER AVE,EVERETT,WA,98203,(425) 257-0609,,(425) 257-0609,2B,"SPMI, SPDE, SPDD",1080XS-12 ,"Cole, Elsie S. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=630300,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=630300,100,PointAddress
2359,-122.2132997,47.94019907,"Mental Health, Dementia",Adult Family Home,754220,40010935,45627,AF,Comfort and Caring Adult Family Home,OP,6301 Elliott Way,Everett,WA,98203,Snohomish,6301 Elliott Way,Everett,WA,98203,(425) 367-8366,,,2B,"SPMI, SPDE",1080XS-12 ,"Jagne, Jankeh ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754220,No, ,100,PointAddress
2360,-122.1686418,47.87360117,"Mental Health, Dementia",Adult Family Home,754015,40009501,45300,AF,Comfort Care Adult Family Home,OP,13617 48th Dr SE,Snohomish,WA,98296,Snohomish,13617 48th Dr SE,Snohomish,WA,98296,(425) 225-6180,,(425) 585-0368,2B,"SPMI, SPDE",1080XS-12 ,"Naeem, Aneela ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754015,No, ,100,PointAddress
2361,-122.1905105,47.89200928,"Mental Health, Dementia",Adult Family Home,704100,40007041,38346,AF,COMFORT CARE ADULT FAMILY HOME,OP,11620 31ST DR SE,EVERETT,WA,98208,Snohomish,11620 31ST DR SE,EVERETT,WA,98208,(425) 379-9802,,(425) 379-6324,2B,"SPMI, SPDE",1080XS-12 ,"Bogdan, Magdalena E. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=704100,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=704100,100,PointAddress
2362,-122.2038208,48.06082191,Developmental Disabilities,Adult Family Home,750013,40007338,38593,AF,COMFORT HOUSE,OP,7125 20TH DR NE,MARYSVILLE,WA,98271,Snohomish,7125 20TH DR NE,MARYSVILLE,WA,98271,(360) 657-1856,,,2B,SPDD,1080XS-12 ,"Price, Diane M. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750013,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750013,100,StreetAddress
2363,-122.2691529,47.88628998,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",303701,40003037,34746,AF,CORNER STONE AFH,OP,12307 26TH AVE W,EVERETT,WA,98204,Snohomish,12307 26TH AVE W,EVERETT,WA,98204,(425) 353-8826,,(425) 353-8826,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Bucur, Angelica ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=303701,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=303701,100,PointAddress
2364,-122.3251721,48.19499888,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",750527,40008289,39210,AF,COUNTRY LANE AFH,OP,6811 218TH ST NW,STANWOOD,WA,98292,Snohomish,6811 218TH ST NW,STANWOOD,WA,98292,(360) 654-1490,,(360) 654-1490,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","HARTWIG, ELLEN C. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750527,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750527,100,PointAddress
2365,-122.2334826,47.91025964,"Mental Health, Dementia","Meaningful Day, Expanded Community Services, Adult Family Home",752450,40009757,41843,AF,COVENANT ADULT FAMILY HOME,OP,4 EAST INTERCITY AVE #C,EVERETT,WA,98208,Snohomish,PO BOX 33873,SEATTLE,WA,98133,(425) 374-2203,(425) 374-2203,,2B,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","TOLESSA, TESFAYE L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752450,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752450,100,PointAddress
2366,-122.2596824,47.87012043,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",752181,40009597,41382,AF,CREEK VIEW,OP,14109 20TH PL W,LYNNWOOD,WA,98087,Snohomish,14109 20TH PL W,LYNNWOOD,WA,98087,(425) 582-0358,,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","GEBREMARIAM, RAHEL D. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752181,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752181,100,PointAddress
2367,-122.2902597,47.84263908,Dementia,Adult Family Home,751906,40009422,41100,AF,CRISTINAS ADULT FAMILY HOME,OP,4204 172ND ST SW,LYNNWOOD,WA,98037,Snohomish,4204 172ND ST SW,LYNNWOOD,WA,98037,(425) 678-8047,,(425) 678-8047,2B,SPDE,1080XS-12 ,"CHITA, MARIA CRISTINA ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751906,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751906,100,PointAddress
2368,-122.2971497,47.86511882,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753010,40010138,43823,AF,Crown Adult Family Home,OP,14702 47th Ave W,Lynnwood,WA,98087,Snohomish,14702 47th Ave W,Lynnwood,WA,98087,(425) 361-2440,(425) 361-2440,,2B,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Humata, Mulualem ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753010,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753010,100,PointAddress
2369,-122.3047092,47.86158115,"Mental Health, Dementia","Meaningful Day, Adult Family Home",753827,40008130,45155,AF,Crystal Ridge AFH LLC,OP,5218 151st St SW,Edmonds,WA,98026,Snohomish,5218 151st St SW,Edmonds,WA,98026,(425) 742-5102,,(425) 921-6903,2I,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Gebregizabhir, Ferwyeine A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753827,No, ,100,PointAddress
